id_coder,text,del_ms,con_ms,so_ms,del_nca,con_nca,so_nca,agenda,del_com,si_com,con_com,del_age,si_age,con_age
689,"The Commission shall monitor , where available , the results of on - road tests performed within the framework of Regulation ( EC )",0,0,0,0,0,0,0,0,1,0,0,0,0
690,"shall submit a report to the European Parliament and to the Council , accompanied , if appropriate , by a legislative proposal , with a view to regulating disposal operations , including through possible restrictions , and to consider a disposal reduction target , to ensure environmentally sound waste management",0,0,0,0,0,0,1,0,0,0,0,0,0
691,Esma shall publish the fact that the competent authority does not comply or intend to comply with that advice .,0,0,0,0,0,0,0,0,0,0,0,0,1
692,"Eiopa shall report , inter alia , on all relevant and significant experiences of the supervisory activities and cooperation between supervisors in the framework of Title III , and , in particular : ( a ) the process of the nomination of the group supervisor , the number of group supervisors and their geographical spread",0,0,0,0,0,0,0,0,0,0,0,0,1
693,The Commission shall be empowered to adopt delegated acts in accordance with Article 210 concerning detailed rules on the establishment of the recovery order .,0,0,0,0,0,0,0,1,0,1,0,0,0
694,"In order to ensure that the funds are used in accordance with the applicable rules , the Commission shall apply clearance - of - accounts procedures or financial correction mechanisms which enable it to assume final responsibility for the implementation of the budget .",0,0,0,0,0,0,0,1,0,0,0,0,0
695,"If the report recommends a replacement of this Regulation as referred to in paragraph 2(b ) , it shall be accompanied by an appropriate legislative proposal .",0,0,0,0,0,0,1,0,0,0,0,0,0
696,"If a Member State concerned objects to that reallocation , the Commission shall , by means of implementing acts , decide on the reallocation taking into account the criteria laid down in paragraph 8 of this Article , and .",0,0,0,0,0,0,0,1,0,0,0,0,0
697,"For that purpose , the Agency shall cooperate with national safety authorities in accordance with Article 21 of Directive ( EU ) 2016/797 .",0,0,0,0,0,0,0,0,0,0,0,1,1
698,"The Member States shall be notified of such measures , which shall be immediately applicable .",0,0,0,0,0,0,0,0,0,0,0,0,0
699,The authorized officials of the Commission shall exercise their powers upon production of an authorization in writing specifying the subject matter and purpose of the investigation and the penalties provided for in Article 16 ( 1 ) in cases where production of the required books or other business records is incomplete .,0,0,0,0,0,0,0,1,0,0,0,0,0
700,"The assessments shall be carried out in compliance with the law of the Member State concerned , with due regard for the rights of the authorities concerned , and .",0,0,0,0,0,0,0,0,0,0,0,0,0
701,"The said identification shall be based , in particular , on a reasoned request to the Commission by the third country concerned .",0,0,0,0,0,0,0,0,0,0,0,0,0
702,"Member States and the Commission shall cooperate in the application of this Regulation , particularly as regards the collection of information for the report mentioned in paragraph 1.""Article 21 .",0,0,1,0,0,0,0,0,1,0,0,0,0
703,"If , for the purposes of commercial transactions , a Member State allows the exchange rate of its currency to fluctuate by a margin wider than the one permitted by international rules , it shall be authorised to : ( a ) charge on imports from Member States and third countries , ( b ) grant on exports to Member States and third countries , .",1,0,0,0,0,0,0,0,0,0,0,0,0
704,"Shall include the particulars referred to in paragraphs 5 , 6 and 7",0,0,0,0,0,0,0,0,0,0,0,0,0
705,Esma shall submit those draft regulatory technical standards to the Commission by 30 September 2012 .,0,0,0,0,0,0,0,0,0,0,0,0,1
706,"Within the 365 - day period referred to in paragraph 1 , the receiving competent authority shall draft a report summarising the conclusions of its assessment and the reasons for authorising the biocidal product or for refusing to grant an authorisation ( the assessment report )",0,0,0,0,0,1,0,0,0,0,0,0,0
707,"Subject to Article 30 ( 1 ) , personal data included by other Member States or the Commission may not be copied from the CIS into other data files for which the Member States or the Commission have responsibility .",0,0,0,0,0,0,0,0,0,0,0,0,0
708,If need be in cooperation with the competent authorities in the other Member States,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Member States shall have in place independent bodies for monitoring compliance with : ( a ) numerical fiscal rules incorporating in the national budgetary processes their medium - term budgetary objective as established in Article 2a of Regulation ( EC ),0,1,0,0,0,0,0,0,0,0,0,0,0
710,Shall take its decision in accordance with the decision of EBA,0,0,0,0,0,0,0,0,0,0,0,0,0
711,"The Commission may decide , by means of an implementing act adopted in accordance with the examination procedure referred to in Article 25(3 ) , that the reports referred to in paragraph 3 of this Article contain accurate data for the purposes of measuring the greenhouse gas emissions associated with the cultivation of biofuel and bioliquid feedstocks typically produced in those areas for the purposes of Article 17(2 ) .",0,0,0,0,0,0,0,1,0,0,0,0,0
712,Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
713,"The Commission is hereby empowered , under the procedure laid down in Article 4 , to take the implemen ­ ting measures with regard to Article 1 , to the extent that : ( a ) the German Democratic Republic introduces into its trade with third countries the Common Customs Tariff , Community customs legislation and the other common commercial policy measures or , particularly in the cases provided for under paragraph 2 , measures ensuring that the provisions laid down by the Community with regard to third countries are not circumvented :",0,0,0,0,0,0,0,1,0,0,0,0,0
714,The customs authority shall take any supervision or control measures necessary to ensure that this Regulation is implemented correctly by the person benefiting fjrom the arrangements or by the user of the container .,0,0,0,0,1,0,0,0,0,0,0,0,0
715,"Esma shall , in sufficient time before the end of the suspension period referred to in paragraph 7 of this Article or of the extension period referred to in the first subparagraph of this paragraph , issue an opinion to the Commission on whether the grounds for the suspension continue to apply .",0,0,0,0,0,0,0,0,0,0,1,0,0
716,The Agency shall immediately revoke the exemption upon the notification of that implementing act .,0,0,0,0,0,0,0,0,0,0,1,0,0
717,"Where the Commission ascertains that a notified body does not meet or no longer meets the requirements for its notification , it shall adopt an implementing act requesting the notifying Member State to take the necessary corrective measures , including withdrawal of notification if necessary .",0,0,0,0,0,0,0,1,0,0,0,0,0
718,79 Official Journal of the European Communities No L 185/11 4 .,0,0,0,0,0,0,0,0,0,0,0,0,0
719,The Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
720,The composition and working methods of the Technical Commission shall be determined by the Administrative Commission .,0,0,0,0,0,0,0,0,0,0,0,0,0
721,"No 1095/2010 , ESMA may , where all the conditions in paragraph 5 are met , request the competent authority or competent authorities to take any of the following measures , as appropriate : ( a ) prohibit the marketing in the Union of units or shares of AIFs managed by non - EU AIFMs or of non - EU AIFs managed by EU AIFMs without the authorisation required in Article 37 or without the notification required in Articles 35 , 39 and 40 or without being allowed to do so by the relevant Member States in accordance with Article 42",0,0,0,0,0,0,0,0,0,0,1,0,0
722,"National regulatory authorities shall , on an ongoing basis , monitor compliance with the conditions set out in paragraph 1 and .",0,0,0,0,0,1,0,0,0,0,0,0,0
723,"Where , in the interests of public health , the laws of a Member State so provide , the competent authorities may require persons responsible for marketing medicinal products derived from human blood or human plasma to submit samples from each batch of the bulk and/or finished product for testing by a State laboratory or a laboratory designated for that purpose before being released into free circulation , unless the competent authorities of another Member State have previously examined the batch in question and declared it to be in conformity with the approved specifications .",0,0,0,1,0,0,0,0,0,0,0,0,0
